RideID,PassengerUserID,DriverUserID,DriverID,VehicleID,VehicleType,PickupDistrict,PickupStreet,DropoffDistrict,DropoffStreet,RequestedTime,StartTime,EndTime,DurationMin,DistanceKM,RawFare_BDT,DiscountPercent,DiscountAmount_BDT,FinalFare_BDT,CancellationFee_BDT,Commission_BDT,DriverEarning_BDT,PaymentMethod,PaymentStatus,RideStatus
12046,587,1224,30,30,Bike,Sylhet,Weaver Highway 82,Sylhet,Rivers Street 195,2024-11-11T12:54:43.938513,2024-11-11T13:03:34,2024-11-11T13:05:34,2,0.66,33.6,0.262,8.79,24.81,0,6.2,18.61,Cash,Paid,Completed
12047,85,59,14,14,Car Lite,Chattogram,Herrera Highway 280,Chattogram,Davis Bazar 254,2024-12-27T01:57:05.566190,2024-12-27T02:02:12,2024-12-27T02:06:12,4,2.01,98.2,0,0,98.2,0,24.55,73.65,Cash,Paid,Completed
12048,1132,1073,36,36,Bike,Chattogram,Brooks Road 128,Chattogram,Moore Station Rd 832,2024-02-23T22:24:04.452524,2024-02-23T22:32:20,2024-02-23T22:45:20,13,4.76,85.6,0,0,85.6,0,21.4,64.2,Cash,Paid,Completed
12049,653,976,19,19,Bike,Dhaka,Dominguez Station Rd 642,Dhaka,Edwards Station Rd 861,2024-06-23T01:16:18.071983,2024-06-23T01:25:06,2024-06-23T01:29:06,4,1.25,41.5,0,0,41.5,0,10.38,31.12,Cash,Paid,Completed
12050,607,184,45,45,Bike,Dhaka,Gaines Access Rd 812,Dhaka,Wilson Avenue 51,2024-04-21T08:45:21.971900,2024-04-21T08:53:27,2024-04-21T08:59:27,6,2.17,52.7,0,0,52.7,0,13.18,39.52,Cash,Paid,Completed
12051,1052,1359,16,16,Bike,Dhaka,Perez Station Rd 205,Dhaka,Oneal Street 164,2024-03-13T20:26:27.074896,2024-03-13T20:34:19,,3,0.93,37.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
12052,1341,712,41,41,Bike,Chattogram,Hobbs Street 666,Chattogram,Lewis Access Rd 470,2024-06-05T17:36:16.687419,2024-06-05T17:43:42,2024-06-05T18:02:42,19,6.25,106.5,0,0,106.5,0,26.62,79.88,Cash,Paid,Completed
12053,338,936,31,31,Car Lite,Chattogram,Gilmore Access Rd 68,Chattogram,Ross Road 735,2024-12-05T11:16:38.808297,2024-12-05T11:24:46,2024-12-05T11:25:46,1,0.5,62,0.202,12.51,49.49,0,12.37,37.12,Cash,Paid,Completed
12054,1290,1108,21,21,Bike,Gazipur,Ray Access Rd 490,Gazipur,Jones Station Rd 802,2024-07-05T19:01:16.603915,2024-07-05T19:08:40,2024-07-05T19:09:40,1,0.37,29.7,0,0,29.7,0,7.42,22.28,Cash,Paid,Completed
12055,926,845,49,49,Bike,Dhaka,Bean Street 494,Dhaka,Jenkins Lane 886,2024-12-20T21:09:18.706140,2024-12-20T21:12:37,2024-12-20T21:21:37,9,3.29,66.9,0,0,66.9,0,16.73,50.17,Cash,Paid,Completed
12056,1282,1108,21,21,Bike,Chattogram,Bean Avenue 290,Chattogram,Patterson Lane 346,2024-03-03T01:35:44.927784,2024-03-03T01:44:23,,15,5.18,91.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
12057,1380,1211,29,29,Bike,Dhaka,Thompson Avenue 859,Dhaka,Watson Highway 779,2024-06-18T13:40:48.295757,2024-06-18T13:47:41,2024-06-18T13:50:41,3,1.05,38.5,0,0,38.5,0,9.62,28.88,Cash,Paid,Completed
12058,39,558,22,22,Bike,Chattogram,Moore Lane 608,Chattogram,Perry Road 875,2024-02-14T06:31:44.672148,2024-02-14T06:37:32,,1,0.3,29,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
12059,1045,891,35,35,Bike,Chattogram,Spencer Lane 348,Chattogram,Flores Avenue 536,2024-03-06T19:06:04.546543,2024-03-06T19:13:06,2024-03-06T19:21:06,8,2.71,60.1,0,0,60.1,0,15.03,45.07,Pathao Pay,Paid,Completed
12060,318,1105,27,27,Bike,Dhaka,Hill Avenue 389,Dhaka,Davis Bazar 187,2024-10-25T08:53:41.203742,2024-10-25T08:58:13,2024-10-25T09:14:13,16,5.46,95.6,0.168,16.03,79.57,0,19.89,59.68,Cash,Paid,Completed
12061,999,1303,33,33,Bike,Chattogram,Ruiz Station Rd 412,Chattogram,Fernandez Station Rd 268,2024-02-04T02:01:11.470994,2024-02-04T02:11:51,2024-02-04T02:16:51,5,1.81,48.1,0.095,4.57,43.53,0,10.88,32.65,Cash,Paid,Completed
12062,157,363,28,28,Car Lite,Dhaka,Caldwell Access Rd 881,Dhaka,Bell Highway 851,2024-10-08T10:59:53.005126,2024-10-08T11:07:38,2024-10-08T11:08:38,1,0.47,61.4,0.182,11.16,50.24,0,12.56,37.68,Cash,Paid,Completed
12063,1020,558,22,22,Bike,Sylhet,Webster Street 276,Sylhet,Jackson Highway 21,2024-06-06T06:30:23.756608,2024-06-06T06:34:35,2024-06-06T06:47:35,13,4.82,86.2,0,0,86.2,0,21.55,64.65,Cash,Paid,Completed
12064,848,72,15,15,Bike,Dhaka,Elliott Avenue 155,Dhaka,Mullen Street 504,2024-02-07T07:29:31.971002,2024-02-07T07:36:56,2024-02-07T07:37:56,1,0.39,29.9,0,0,29.9,0,7.47,22.43,Cash,Paid,Completed
12065,1309,466,44,44,Car Plus,Dhaka,Wiggins Bazar 309,Dhaka,Terrell Station Rd 558,2024-01-05T23:51:39.727432,2024-01-05T23:58:22,2024-01-06T00:04:22,6,4.65,232.5,0,0,232.5,0,58.12,174.38,Cash,Paid,Completed
12066,1288,667,18,18,Bike,Chattogram,Payne Avenue 156,Chattogram,Schwartz Road 852,2024-07-19T00:41:27.578786,2024-07-19T00:50:13,2024-07-19T00:58:13,8,2.47,57.7,0.216,12.44,45.26,0,11.31,33.95,Cash,Paid,Completed
12067,867,712,41,41,Bike,Dhaka,Taylor Access Rd 633,Dhaka,Bowman Road 86,2024-06-05T09:30:39.914158,2024-06-05T09:37:07,2024-06-05T09:42:07,5,1.61,46.1,0,0,46.1,0,11.53,34.57,Cash,Paid,Completed
12068,840,470,5,5,Car Lite,Dhaka,Young Road 819,Dhaka,Wolfe Lane 701,2024-04-25T20:39:34.810844,2024-04-25T20:47:42,2024-04-25T21:00:42,13,6.9,214,0,0,214,0,53.5,160.5,Cash,Paid,Completed
12069,1134,59,14,14,Car Lite,Gazipur,Taylor Station Rd 19,Gazipur,Levine Avenue 640,2024-03-29T02:30:20.540884,2024-03-29T02:34:59,,1,0.47,61.4,0.202,12.37,0,0,0,0,N/A,NoCharge,CancelledByPassenger
12070,402,1108,21,21,Bike,Dhaka,Hammond Avenue 285,Dhaka,Gilbert Lane 702,2024-05-08T16:57:40.186794,2024-05-08T17:04:51,2024-05-08T17:05:51,1,0.37,29.7,0,0,29.7,0,7.42,22.28,Cash,Paid,Completed
12071,406,59,14,14,Car Lite,Dhaka,Wilson Highway 603,Dhaka,Oliver Road 873,2024-01-20T06:05:57.705063,2024-01-20T06:13:53,2024-01-20T06:18:53,5,2.3,106,0.098,10.38,95.62,0,23.91,71.71,Pathao Pay,Paid,Completed
12072,23,1342,2,2,Car Lite,Dhaka,Williamson Station Rd 143,Dhaka,Brown Access Rd 423,2024-11-25T10:33:27.014131,2024-11-25T10:39:33,2024-11-25T10:41:33,2,0.94,72.8,0,0,72.8,0,18.2,54.6,Cash,Paid,Completed
12073,981,507,6,6,Bike,Gazipur,Rose Highway 169,Gazipur,Rice Highway 740,2024-01-29T08:35:40.350923,2024-01-29T08:43:17,2024-01-29T09:24:17,41,13.29,198.9,0,0,198.9,0,49.73,149.17,Cash,Paid,Completed
12074,1037,1105,27,27,Bike,Dhaka,Bush Highway 111,Dhaka,Moreno Access Rd 93,2024-01-16T16:25:08.858947,2024-01-16T16:32:13,2024-01-16T16:54:13,22,7.72,124.2,0.117,14.47,109.73,0,27.43,82.3,Card,Paid,Completed
12075,679,259,10,10,Bike,Dhaka,Walsh Highway 811,Dhaka,Gonzalez Station Rd 366,2024-11-19T17:25:57.753670,2024-11-19T17:34:50,2024-11-19T18:27:50,53,19.42,272.2,0,0,272.2,0,68.05,204.15,Cash,Paid,Completed
12076,553,667,18,18,Bike,Dhaka,Glass Avenue 837,Dhaka,Kaiser Access Rd 878,2024-08-15T00:15:20.404627,2024-08-15T00:22:23,2024-08-15T00:33:23,11,3.52,71.2,0,0,71.2,0,17.8,53.4,Cash,Paid,Completed
12077,1420,1124,23,23,Bike,Dhaka,Davis Lane 325,Dhaka,Cervantes Road 342,2024-03-09T14:25:38.794289,2024-03-09T14:30:42,2024-03-09T14:37:42,7,2.32,55.2,0,0,55.2,0,13.8,41.4,Cash,Paid,Completed
12078,126,558,22,22,Bike,Gazipur,Castaneda Station Rd 245,Gazipur,Ramos Access Rd 218,2024-10-21T04:31:32.835193,2024-10-21T04:40:19,2024-10-21T04:42:19,2,0.72,34.2,0.091,3.11,31.09,0,7.77,23.32,Pathao Pay,Paid,Completed
12079,1136,845,49,49,Bike,Dhaka,Davis Access Rd 731,Dhaka,Willis Lane 395,2024-11-20T02:04:23.621502,2024-11-20T02:10:06,2024-11-20T02:11:06,1,0.33,29.3,0,0,29.3,0,7.33,21.97,Cash,Paid,Completed
12080,601,1342,2,2,Car Lite,Dhaka,Vazquez Station Rd 727,Dhaka,Barker Bazar 893,2024-06-06T17:05:17.610949,2024-06-06T17:12:15,2024-06-06T17:13:15,1,0.44,60.8,0.233,14.19,46.61,0,11.65,34.96,Cash,Paid,Completed
12081,255,905,46,46,Bike,Dhaka,Walter Station Rd 68,Dhaka,Jordan Road 348,2024-07-26T10:48:19.729458,2024-07-26T10:53:08,2024-07-26T11:10:08,17,4.96,91.6,0.273,25.01,66.59,0,16.65,49.94,Cash,Paid,Completed
12082,804,363,28,28,Car Lite,Dhaka,Collins Bazar 862,Dhaka,Matthews Street 592,2024-09-28T11:25:45.736025,2024-09-28T11:33:40,2024-09-28T11:34:40,1,0.51,62.2,0,0,62.2,0,15.55,46.65,Cash,Paid,Completed
12083,1314,1224,30,30,Bike,Gazipur,Garcia Street 222,Gazipur,Brewer Lane 403,2024-03-28T22:36:57.300095,2024-03-28T22:44:49,,14,4.03,79.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
12084,77,470,5,5,Car Lite,Gazipur,Campbell Station Rd 348,Gazipur,Logan Access Rd 469,2024-07-07T04:36:27.645811,2024-07-07T04:42:06,2024-07-07T04:44:06,2,1.15,77,0.238,18.33,58.67,0,14.67,44,Card,Paid,Completed
12085,388,1105,27,27,Bike,Chattogram,King Bazar 65,Chattogram,Price Road 584,2024-06-15T00:06:32.383103,2024-06-15T00:16:05,,27,8.18,133.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
12086,956,470,5,5,Car Lite,Dhaka,Brown Highway 470,Dhaka,Barron Road 132,2024-11-27T04:23:37.029884,2024-11-27T04:30:05,2024-11-27T04:46:05,16,7.06,223.2,0,0,223.2,0,55.8,167.4,Cash,Paid,Completed
12087,822,905,46,46,Bike,Chattogram,James Lane 586,Chattogram,Rodriguez Road 120,2024-09-14T21:45:14.124770,2024-09-14T21:52:25,2024-09-14T22:24:25,32,11.28,169.8,0,0,169.8,0,42.45,127.35,Cash,Paid,Completed
12088,138,1211,29,29,Bike,Chattogram,Sanders Station Rd 694,Chattogram,Conley Highway 850,2024-10-26T23:52:09.031323,2024-10-26T23:57:17,,23,8.38,131.8,0,0,13.18,13.18,3.29,9.89,CancellationCharge,CancellationCharge,CancelledByPassenger
12089,772,957,20,20,Bike,Dhaka,Jones Station Rd 445,Dhaka,Bryant Lane 280,2024-05-16T14:09:44.669866,2024-05-16T14:17:22,2024-05-16T14:21:22,4,1.37,42.7,0.145,6.18,36.52,0,9.13,27.39,Pathao Pay,Paid,Completed
12090,449,1359,16,16,Bike,Dhaka,Williams Street 587,Dhaka,Williams Bazar 809,2024-05-15T16:30:12.620164,2024-05-15T16:36:38,2024-05-15T16:41:38,5,1.88,48.8,0.073,3.57,45.23,0,11.31,33.92,Pathao Pay,Paid,Completed
12091,737,905,46,46,Bike,Dhaka,Hayden Station Rd 342,Dhaka,Byrd Lane 779,2024-04-07T15:07:55.668808,2024-04-07T15:16:25,2024-04-07T15:41:25,25,8.43,134.3,0,0,134.3,0,33.58,100.72,Cash,Paid,Completed
12092,926,1094,39,39,Bike,Gazipur,Young Street 716,Gazipur,Foster Bazar 764,2024-03-11T06:55:45.005802,2024-03-11T07:03:35,2024-03-11T07:04:35,1,0.37,29.7,0,0,29.7,0,7.42,22.28,Card,Paid,Completed
12093,1050,712,41,41,Bike,Dhaka,Mora Lane 705,Dhaka,Snyder Street 677,2024-01-30T16:29:09.690753,2024-01-30T16:36:21,2024-01-30T16:49:21,13,4.88,86.8,0,0,86.8,0,21.7,65.1,Card,Paid,Completed
12094,1214,891,35,35,Bike,Chattogram,Butler Highway 754,Chattogram,Navarro Street 151,2024-03-24T21:47:24.366167,2024-03-24T21:53:32,2024-03-24T21:59:32,6,1.79,48.9,0.214,10.48,38.42,0,9.61,28.81,Pathao Pay,Paid,Completed
12095,227,173,1,1,Bike,Dhaka,Pruitt Bazar 888,Dhaka,Hicks Avenue 476,2024-12-23T02:08:50.512392,2024-12-23T02:14:26,2024-12-23T02:33:26,19,6.26,106.6,0,0,106.6,0,26.65,79.95,Cash,Paid,Completed
12096,453,1359,16,16,Bike,Dhaka,Hickman Highway 787,Dhaka,Ramsey Road 281,2024-11-12T09:39:07.103296,2024-11-12T09:45:46,2024-11-12T09:54:46,9,3.07,64.7,0,0,64.7,0,16.18,48.52,Card,Paid,Completed
12097,927,184,45,45,Bike,Dhaka,Martin Access Rd 620,Dhaka,Lamb Access Rd 220,2024-03-10T13:23:40.590463,2024-03-10T13:31:10,2024-03-10T14:25:10,54,16.07,239.7,0,0,239.7,0,59.92,179.78,Cash,Paid,Completed
12098,163,269,11,11,Car Plus,Dhaka,Livingston Street 521,Dhaka,Hull Bazar 22,2024-12-02T02:26:03.740918,2024-12-02T02:32:24,2024-12-02T02:44:24,12,8.46,364.8,0,0,364.8,0,91.2,273.6,Cash,Paid,Completed
12099,325,976,19,19,Bike,Dhaka,Morris Lane 73,Dhaka,Perez Street 646,2024-12-30T16:46:31.781645,2024-12-30T16:56:25,2024-12-30T17:00:25,4,1.35,42.5,0.212,8.99,33.51,0,8.38,25.13,Cash,Paid,Completed
12100,1461,363,28,28,Car Lite,Dhaka,Miller Bazar 733,Dhaka,Conner Highway 593,2024-02-27T09:52:29.704794,2024-02-27T10:01:43,2024-02-27T10:16:43,15,8.46,249.2,0,0,249.2,0,62.3,186.9,Cash,Paid,Completed
12101,194,558,22,22,Bike,Chattogram,Conner Bazar 234,Chattogram,Estrada Highway 152,2024-01-02T10:19:00.865908,2024-01-02T10:24:15,2024-01-02T10:35:15,11,3.38,69.8,0,0,69.8,0,17.45,52.35,Pathao Pay,Paid,Completed
12102,479,558,22,22,Bike,Gazipur,Wise Highway 472,Gazipur,Rodriguez Lane 182,2024-12-25T13:03:44.356256,2024-12-25T13:11:54,2024-12-25T13:19:54,8,2.87,61.7,0.246,15.19,46.51,0,11.63,34.88,Cash,Paid,Completed
12103,1434,1124,23,23,Bike,Chattogram,Smith Highway 3,Chattogram,Ward Street 295,2024-06-09T03:48:09.654879,2024-06-09T03:56:44,2024-06-09T04:02:44,6,1.99,50.9,0,0,50.9,0,12.72,38.18,Cash,Paid,Completed
12104,1446,363,28,28,Car Lite,Gazipur,Davis Road 512,Gazipur,Gonzalez Highway 144,2024-07-22T11:27:23.686556,2024-07-22T11:36:09,2024-07-22T11:50:09,14,6.21,202.2,0.193,38.98,163.22,0,40.8,122.42,Cash,Paid,Completed
12105,1087,184,45,45,Bike,Dhaka,Stephens Station Rd 844,Dhaka,Wilson Highway 603,2024-07-26T14:26:51.136634,2024-07-26T14:32:29,2024-07-26T14:39:29,7,2.72,59.2,0,0,59.2,0,14.8,44.4,Cash,Paid,Completed
12106,1040,1303,33,33,Bike,Dhaka,Peters Avenue 801,Dhaka,Brown Street 656,2024-09-03T21:29:43.597538,2024-09-03T21:34:53,2024-09-03T21:40:53,6,2.58,56.8,0,0,56.8,0,14.2,42.6,Pathao Pay,Paid,Completed
12107,638,173,1,1,Bike,Gazipur,Bautista Highway 590,Gazipur,Munoz Avenue 486,2024-02-27T15:08:05.796126,2024-02-27T15:15:23,,16,4.4,85,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
12108,963,1,54,54,Car Lite,Dhaka,Brown Avenue 418,Dhaka,French Access Rd 453,2024-12-05T22:44:20.739332,2024-12-05T22:51:59,2024-12-05T23:08:59,17,9.79,279.8,0,0,279.8,0,69.95,209.85,Cash,Paid,Completed
12109,614,184,45,45,Bike,Dhaka,Trevino Avenue 282,Dhaka,Simmons Road 638,2024-09-04T03:10:13.792088,2024-09-04T03:18:14,2024-09-04T03:30:14,12,3.95,76.5,0,0,76.5,0,19.12,57.38,Cash,Paid,Completed
12110,1366,558,22,22,Bike,Chattogram,Stephens Highway 87,Chattogram,Edwards Street 24,2024-04-27T22:57:41.382421,2024-04-27T23:05:03,2024-04-27T23:08:03,3,1,38,0,0,38,0,9.5,28.5,Card,Paid,Completed
12111,469,1108,21,21,Bike,Dhaka,Carrillo Street 735,Dhaka,Taylor Lane 212,2024-09-12T06:27:24.205273,2024-09-12T06:34:40,2024-09-12T06:47:40,13,4.66,84.6,0.29,24.56,60.04,0,15.01,45.03,Card,Paid,Completed
12112,416,1105,27,27,Bike,Gazipur,Cross Street 175,Gazipur,Myers Road 235,2024-03-05T22:30:40.191468,2024-03-05T22:38:49,2024-03-05T23:04:49,26,8.6,137,0,0,137,0,34.25,102.75,Cash,Paid,Completed
12113,778,1429,26,26,Car Lite,Dhaka,Wells Avenue 534,Dhaka,Durham Bazar 151,2024-02-02T17:28:03.731857,2024-02-02T17:34:15,2024-02-02T18:07:15,33,16.71,450.2,0,0,450.2,0,112.55,337.65,Cash,Paid,Completed
12114,1186,1094,39,39,Bike,Dhaka,Rojas Bazar 30,Dhaka,Petersen Road 249,2024-08-02T12:12:15.544842,2024-08-02T12:18:33,2024-08-02T12:21:33,3,1.03,38.3,0.072,2.77,35.53,0,8.88,26.65,Card,Paid,Completed
12115,27,1073,36,36,Bike,Gazipur,Wright Access Rd 309,Gazipur,Wall Highway 392,2024-03-22T11:41:58.230967,2024-03-22T11:49:34,2024-03-22T11:50:34,1,0.3,29,0,0,29,0,7.25,21.75,Cash,Paid,Completed
12116,791,936,31,31,Car Lite,Chattogram,Salazar Avenue 656,Chattogram,Smith Highway 238,2024-06-28T01:18:14.992017,2024-06-28T01:23:19,2024-06-28T01:41:19,18,10.45,295,0,0,295,0,73.75,221.25,Pathao Pay,Paid,Completed
12117,1451,936,31,31,Car Lite,Dhaka,Johnston Avenue 254,Dhaka,Hamilton Bazar 477,2024-01-08T11:51:00.361659,2024-01-08T11:59:26,2024-01-08T12:11:26,12,6.1,196,0,0,196,0,49,147,Cash,Paid,Completed
12118,647,184,45,45,Bike,Chattogram,Miles Road 677,Chattogram,Sharp Station Rd 127,2024-07-19T08:22:29.064242,2024-07-19T08:30:20,2024-07-19T08:34:20,4,1.48,43.8,0.07,3.06,40.74,0,10.19,30.55,Cash,Paid,Completed
12119,963,891,35,35,Bike,Dhaka,Campbell Access Rd 244,Dhaka,Mckinney Avenue 117,2024-05-31T19:34:48.679392,2024-05-31T19:41:17,2024-05-31T19:56:17,15,4.54,85.4,0,0,85.4,0,21.35,64.05,Cash,Paid,Completed
12120,777,667,18,18,Bike,Gazipur,Barrett Highway 841,Gazipur,Logan Access Rd 469,2024-02-28T02:01:16.031985,2024-02-28T02:06:49,2024-02-28T02:15:49,9,2.95,63.5,0,0,63.5,0,15.88,47.62,Cash,Paid,Completed
12121,450,1359,16,16,Bike,Dhaka,Morales Road 595,Dhaka,Fletcher Bazar 796,2024-07-05T09:01:32.019233,2024-07-05T09:06:48,2024-07-05T10:22:48,76,27.97,380.7,0,0,380.7,0,95.17,285.53,Pathao Pay,Paid,Completed
12122,1246,1224,30,30,Bike,Chattogram,Conner Bazar 234,Chattogram,Flores Access Rd 412,2024-08-01T17:08:10.942995,2024-08-01T17:15:36,,25,6.76,117.6,0.276,32.46,0,0,0,0,N/A,NoCharge,CancelledByDriver
12123,117,558,22,22,Bike,Chattogram,Guerra Access Rd 239,Chattogram,Rodriguez Access Rd 844,2024-03-31T10:05:05.593554,2024-03-31T10:08:38,2024-03-31T10:11:38,3,0.94,37.4,0.199,7.44,29.96,0,7.49,22.47,Cash,Paid,Completed
12124,121,905,46,46,Bike,Chattogram,Jimenez Station Rd 861,Chattogram,James Lane 586,2024-01-30T23:53:48.651626,2024-01-31T00:00:06,2024-01-31T00:13:06,13,4.38,81.8,0.221,18.05,63.75,0,15.94,47.81,Cash,Paid,Completed
12125,304,507,6,6,Bike,Dhaka,Bush Highway 111,Dhaka,Sherman Avenue 196,2024-08-08T13:17:13.712782,2024-08-08T13:23:46,2024-08-08T13:45:46,22,7.56,122.6,0.296,36.34,86.26,0,21.57,64.69,Cash,Paid,Completed
12126,420,466,44,44,Car Plus,Dhaka,Spencer Road 713,Dhaka,Watson Highway 858,2024-01-31T13:08:47.241715,2024-01-31T13:15:25,2024-01-31T13:16:25,1,0.65,97.5,0.244,23.83,73.67,0,18.42,55.25,Cash,Paid,Completed
12127,40,936,31,31,Car Lite,Dhaka,Ramos Station Rd 506,Dhaka,Fleming Avenue 739,2024-12-19T15:02:25.712864,2024-12-19T15:07:27,2024-12-19T15:16:27,9,4.5,158,0.08,12.62,145.38,0,36.34,109.04,Cash,Paid,Completed
12128,1274,1303,33,33,Bike,Chattogram,Barker Bazar 613,Chattogram,Franklin Station Rd 816,2024-11-26T17:51:20.664686,2024-11-26T17:56:20,2024-11-26T17:57:20,1,0.32,29.2,0.238,6.96,22.24,0,5.56,16.68,Cash,Paid,Completed
12129,1413,712,41,41,Bike,Dhaka,Coffey Highway 422,Dhaka,Bishop Avenue 120,2024-04-17T04:12:55.607776,2024-04-17T04:20:56,2024-04-17T04:25:56,5,1.63,46.3,0,0,46.3,0,11.57,34.73,Cash,Paid,Completed
12130,1088,259,10,10,Bike,Dhaka,Peters Station Rd 842,Dhaka,Jenkins Lane 507,2024-04-06T10:06:40.632485,2024-04-06T10:12:54,2024-04-06T10:15:54,3,0.99,37.9,0,0,37.9,0,9.47,28.43,Pathao Pay,Paid,Completed
12131,1067,507,6,6,Bike,Chattogram,Sanchez Station Rd 533,Chattogram,White Bazar 451,2024-11-24T06:00:57.856224,2024-11-24T06:09:26,2024-11-24T06:28:26,19,5.49,98.9,0.083,8.25,90.65,0,22.66,67.99,Cash,Paid,Completed
12132,193,1,54,54,Car Lite,Dhaka,Beck Lane 262,Dhaka,Ruiz Lane 548,2024-01-24T03:11:10.825303,2024-01-24T03:15:09,2024-01-24T03:33:09,18,9.26,271.2,0,0,271.2,0,67.8,203.4,Cash,Paid,Completed
12133,1191,173,1,1,Bike,Dhaka,Garcia Lane 94,Dhaka,Pierce Road 852,2024-03-04T04:15:47.437985,2024-03-04T04:24:00,2024-03-04T04:25:00,1,0.3,29,0.204,5.91,23.09,0,5.77,17.32,Card,Paid,Completed
12134,1253,259,10,10,Bike,Dhaka,Brown Avenue 783,Dhaka,Patton Street 442,2024-03-08T09:31:02.727614,2024-03-08T09:36:17,2024-03-08T09:47:17,11,3.7,73,0.259,18.88,54.12,0,13.53,40.59,Card,Paid,Completed
12135,1408,1108,21,21,Bike,Dhaka,Bishop Bazar 546,Dhaka,Padilla Bazar 609,2024-10-04T11:31:50.585145,2024-10-04T11:39:57,2024-10-04T11:40:57,1,0.35,29.5,0.207,6.09,23.41,0,5.85,17.56,Pathao Pay,Paid,Completed
12136,1123,1,54,54,Car Lite,Sylhet,Gilbert Highway 74,Sylhet,Jackson Highway 452,2024-07-21T11:11:40.780802,2024-07-21T11:16:23,2024-07-21T11:58:23,42,21.59,565.8,0,0,565.8,0,141.45,424.35,Cash,Paid,Completed
12137,441,1124,23,23,Bike,Dhaka,Hernandez Road 539,Dhaka,Smith Street 570,2024-08-28T18:08:55.988255,2024-08-28T18:17:02,2024-08-28T18:24:02,7,2.78,59.8,0,0,59.8,0,14.95,44.85,Pathao Pay,Paid,Completed
12138,939,259,10,10,Bike,Dhaka,Robinson Station Rd 709,Dhaka,Moore Bazar 607,2024-05-05T10:44:18.598956,2024-05-05T10:49:52,2024-05-05T11:04:52,15,5.13,91.3,0,0,91.3,0,22.82,68.48,Pathao Pay,Paid,Completed
12139,1288,1359,16,16,Bike,Chattogram,Young Access Rd 698,Chattogram,Perkins Highway 819,2024-01-15T06:07:24.404439,2024-01-15T06:15:05,2024-01-15T06:44:05,29,8.31,137.1,0.16,21.95,115.15,0,28.79,86.36,Cash,Paid,Completed
12140,1162,712,41,41,Bike,Dhaka,Baker Highway 771,Dhaka,Adams Bazar 766,2024-11-14T03:07:17.557964,2024-11-14T03:15:51,2024-11-14T03:20:51,5,1.71,47.1,0,0,47.1,0,11.78,35.32,Cash,Paid,Completed
12141,677,1124,23,23,Bike,Chattogram,Wells Access Rd 652,Chattogram,Rice Bazar 498,2024-09-15T08:50:37.212611,2024-09-15T08:55:03,,2,0.66,33.6,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
12142,1008,750,48,48,Bike,Chattogram,Mccoy Road 827,Chattogram,Holloway Avenue 875,2024-01-08T04:37:15.512956,2024-01-08T04:44:47,2024-01-08T04:45:47,1,0.3,29,0,0,29,0,7.25,21.75,Card,Paid,Completed
12143,1243,1429,26,26,Car Lite,Chattogram,Nielsen Bazar 584,Chattogram,Meza Highway 593,2024-02-04T07:38:56.349207,2024-02-04T07:48:09,2024-02-04T07:52:09,4,2.01,98.2,0.103,10.07,88.13,0,22.03,66.1,Card,Paid,Completed
12144,506,1,54,54,Car Lite,Chattogram,Brown Road 449,Chattogram,Roberts Bazar 568,2024-12-10T10:17:02.714200,2024-12-10T10:24:27,2024-12-10T10:28:27,4,1.76,93.2,0.223,20.79,72.41,0,18.1,54.31,Cash,Paid,Completed
12145,1020,1124,23,23,Bike,Dhaka,Smith Highway 588,Dhaka,Smith Lane 724,2024-09-11T05:39:26.782260,2024-09-11T05:48:50,2024-09-11T05:55:50,7,2.42,56.2,0,0,56.2,0,14.05,42.15,Card,Paid,Completed
12146,1028,558,22,22,Bike,Dhaka,Holt Station Rd 401,Dhaka,Allen Highway 536,2024-12-07T08:07:57.314627,2024-12-07T08:13:41,2024-12-07T08:17:41,4,1.53,44.3,0,0,44.3,0,11.07,33.23,Cash,Paid,Completed
12147,419,845,49,49,Bike,Dhaka,Coleman Highway 760,Dhaka,Gray Road 292,2024-06-10T13:48:36.478211,2024-06-10T13:54:13,,20,6.18,106.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
12148,298,1342,2,2,Car Lite,Sylhet,Ramirez Highway 689,Sylhet,Bradford Street 836,2024-04-23T16:12:42.519341,2024-04-23T16:20:09,2024-04-23T16:23:09,3,1.59,87.8,0.159,13.93,73.87,0,18.47,55.4,Cash,Paid,Completed
12149,1372,1211,29,29,Bike,Sylhet,Bauer Street 567,Sylhet,Snyder Access Rd 716,2024-07-29T21:43:25.022519,2024-07-29T21:52:03,2024-07-29T21:53:03,1,0.35,29.5,0.208,6.12,23.38,0,5.84,17.54,Cash,Paid,Completed
12150,223,1,54,54,Car Lite,Dhaka,Gallagher Station Rd 50,Dhaka,Kennedy Station Rd 157,2024-06-27T22:38:18.946381,2024-06-27T22:45:23,2024-06-27T22:47:23,2,1.07,75.4,0.257,19.36,56.04,0,14.01,42.03,Cash,Paid,Completed
